age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,Is_Poor_Sleep,Dataset_Type
32,0,0,7.11,19,8.22,7.8,1,60,233,5.31,0,TRAIN
49,1,4,8.9,100,5.4,10.0,3,90,113,10.0,1,TRAIN
25,1,3,9.27,8,4.99,10.0,2,5,63,10.0,0,TRAIN
41,1,2,7.12,86,6.98,10.0,1,23,161,8.68,1,TRAIN
42,0,7,7.47,82,5.95,8.47,4,73,146,8.33,0,TRAIN
59,0,1,7.56,72,8.25,10.0,3,99,139,9.55,1,TRAIN
57,0,3,5.91,113,4.23,9.57,4,106,54,9.69,0,TRAIN
35,0,1,2.42,86,7.84,6.35,1,68,120,5.53,0,TRAIN
51,1,6,6.06,0,7.83,8.28,3,81,46,7.34,0,TRAIN
25,0,7,6.86,85,7.74,9.15,1,85,202,8.94,1,TRAIN
23,1,1,2.32,67,5.65,2.59,4,79,138,2.77,0,TRAIN
39,1,0,9.6,49,7.24,10.0,4,59,70,10.0,0,TRAIN
25,1,1,5.1,68,4.35,10.0,2,91,110,9.1,0,TRAIN
25,0,6,1.56,102,7.91,6.79,4,29,101,6.04,0,TRAIN
30,1,2,1.24,100,7.38,1.85,0,68,88,2.29,0,TRAIN
40,1,5,9.22,11,5.49,10.0,4,18,22,10.0,0,TRAIN
37,2,4,8.63,16,7.44,10.0,3,50,36,10.0,0,TRAIN
56,0,4,5.11,95,4.88,6.74,2,37,43,7.29,0,TRAIN
18,0,4,7.52,77,7.52,10.0,0,100,136,9.94,0,TRAIN
30,0,4,5.4,20,5.4,6.96,4,73,120,8.21,0,TRAIN
40,0,4,9.25,41,7.38,10.0,0,45,69,10.0,0,TRAIN
21,1,6,8.91,15,4.4,9.87,1,57,98,10.0,0,TRAIN
21,1,3,7.76,81,7.04,7.28,2,48,115,7.51,0,TRAIN
59,0,0,2.75,52,5.3,4.08,2,24,82,2.68,0,TRAIN
26,0,7,1.01,56,8.11,1.75,4,88,181,1.84,0,TRAIN
19,0,7,5.27,29,7.22,6.14,1,60,262,6.53,0,TRAIN
51,1,1,4.53,28,4.69,4.58,3,31,287,4.08,0,TRAIN
21,0,0,3.34,80,4.76,5.45,3,7,123,6.4,0,TRAIN
22,1,2,8.79,46,4.84,10.0,4,24,169,10.0,0,TRAIN
50,1,5,4.91,67,5.66,7.07,4,4,140,7.8,0,TRAIN
31,0,3,5.15,37,8.94,4.6,4,6,50,7.32,0,TRAIN
49,0,7,1.96,14,8.83,1.0,1,95,119,1.0,0,TRAIN
44,0,7,1.43,83,7.27,1.0,0,70,145,1.0,0,TRAIN
49,0,5,4.15,26,8.15,7.16,2,0,268,8.59,0,TRAIN
26,0,0,3.97,102,8.74,4.54,1,83,158,4.56,0,TRAIN
21,0,0,3.45,39,7.34,4.55,3,102,177,4.18,0,TRAIN
35,2,5,3.23,45,7.38,2.92,3,100,262,1.96,0,TRAIN
49,1,6,8.99,37,8.51,9.21,2,111,190,8.85,0,TRAIN
51,1,0,6.6,37,8.77,6.79,4,53,154,6.02,0,TRAIN
32,0,3,6.31,98,4.5,9.93,2,112,191,10.0,1,TRAIN
54,1,4,6.52,84,8.95,9.11,4,86,233,8.65,0,TRAIN
47,0,7,4.55,58,5.4,6.97,4,20,60,8.52,0,TRAIN
20,1,2,9.45,111,5.77,10.0,3,110,228,10.0,0,TRAIN
45,0,7,1.4,31,6.7,3.29,3,24,219,3.16,0,TRAIN
40,2,0,2.63,26,6.19,1.1,2,106,85,1.0,0,TRAIN
50,1,3,5.28,37,8.82,6.57,3,4,264,6.24,0,TRAIN
42,2,2,8.56,57,6.53,10.0,0,110,239,10.0,0,TRAIN
26,1,2,1.92,60,8.09,2.62,2,81,132,1.0,0,TRAIN
48,0,2,4.15,108,6.94,6.17,1,34,20,5.58,0,TRAIN
44,0,4,4.34,18,5.95,3.69,0,30,158,3.11,0,TRAIN
46,1,3,5.52,19,4.38,6.72,2,19,268,4.18,0,TRAIN
40,0,3,5.29,40,8.68,7.43,0,53,263,7.22,0,TRAIN
40,0,6,9.98,84,7.23,10.0,2,17,184,10.0,0,TRAIN
23,1,1,2.16,106,6.07,5.1,1,99,73,4.43,0,TRAIN
42,0,2,6.87,63,4.5,9.24,2,18,121,9.18,0,TRAIN
22,0,6,2.59,39,5.34,3.29,2,7,164,2.07,0,TRAIN
24,1,0,2.27,72,5.79,1.43,0,28,75,3.02,0,TRAIN
51,0,7,9.66,8,5.64,8.15,4,29,231,4.91,0,TRAIN
38,0,3,8.85,85,7.34,10.0,4,30,233,9.59,0,TRAIN
35,1,4,5.24,28,6.32,6.85,1,64,260,5.75,0,TRAIN
40,1,4,9.38,1,5.52,10.0,2,43,64,10.0,0,TRAIN
20,0,4,8.82,87,8.29,10.0,3,9,162,10.0,0,TRAIN
37,0,4,6.43,12,4.45,6.34,2,44,49,7.22,0,TRAIN
33,2,5,5.27,74,8.97,7.36,3,32,32,7.53,0,TRAIN
49,0,4,4.85,73,4.7,6.45,3,85,83,6.77,0,TRAIN
47,0,1,5.48,101,6.5,9.71,4,106,200,8.74,0,TRAIN
35,0,4,9.32,25,6.69,10.0,1,93,221,10.0,0,TRAIN
22,1,7,8.04,72,6.09,9.72,3,13,249,10.0,0,TRAIN
19,0,6,9.93,54,5.05,9.8,0,57,252,9.94,0,TRAIN
21,0,3,7.81,105,4.51,9.99,3,99,21,10.0,0,TRAIN
20,0,5,6.37,44,5.59,7.14,0,27,83,5.65,0,TRAIN
56,1,1,3.01,83,6.42,6.57,1,112,53,7.22,0,TRAIN
34,1,2,7.85,114,4.37,10.0,0,68,61,10.0,0,TRAIN
39,0,5,5.22,62,6.92,6.02,2,100,166,7.75,0,TRAIN
44,1,1,2.51,37,5.25,5.09,3,107,157,4.39,0,TRAIN
51,1,6,9.02,27,4.49,10.0,1,20,268,9.49,0,TRAIN
38,1,5,9.62,18,7.9,10.0,4,88,165,8.73,0,TRAIN
30,0,6,2.2,44,6.7,2.53,2,47,137,2.09,0,TRAIN
18,1,6,8.0,12,8.14,9.41,2,14,208,8.98,0,TRAIN
30,1,1,3.24,2,8.3,3.8,0,17,84,3.03,0,TRAIN
18,1,1,4.98,112,6.28,7.01,4,13,110,8.23,0,TRAIN
37,0,0,2.27,36,6.48,1.1,4,6,224,1.93,0,TRAIN
38,1,1,4.07,6,5.33,3.57,2,48,35,3.89,0,TRAIN
56,1,2,2.32,55,5.0,4.66,1,47,29,5.02,0,TRAIN
23,0,6,4.4,4,6.92,4.14,3,119,197,4.38,0,TRAIN
46,0,4,1.12,8,5.46,2.89,4,118,152,2.07,0,TRAIN
42,1,3,6.92,72,6.86,8.17,4,41,85,8.36,0,TRAIN
32,0,0,1.43,5,6.34,2.72,4,78,291,3.45,0,TRAIN
40,1,1,2.98,85,5.92,8.26,2,47,103,9.65,0,TRAIN
51,1,7,6.14,98,8.13,8.41,3,70,236,7.44,0,TRAIN
21,1,1,1.17,68,4.5,3.88,3,61,190,2.65,0,TRAIN
34,0,3,4.0,67,5.82,5.77,4,50,74,6.06,0,TRAIN
35,0,4,9.5,93,7.28,10.0,4,101,131,10.0,1,TRAIN
57,1,4,4.26,82,6.38,4.75,0,12,251,4.62,0,TRAIN
28,0,3,1.46,5,4.73,1.98,4,92,162,1.0,0,TRAIN
23,0,2,5.0,45,8.69,6.44,0,46,29,7.62,0,TRAIN
37,0,0,7.23,63,7.74,10.0,0,83,98,8.88,1,TRAIN
54,1,2,6.58,26,7.91,8.59,1,74,195,8.36,0,TRAIN
37,1,4,9.53,40,4.2,10.0,1,75,72,10.0,0,TRAIN
18,0,5,4.49,35,8.14,6.8,2,31,56,8.29,0,TRAIN
23,0,7,1.44,82,6.56,4.03,4,66,236,3.93,0,TRAIN
45,0,1,3.37,21,5.66,5.87,3,94,243,6.32,0,TRAIN
53,0,7,1.02,15,8.38,3.22,1,99,22,3.89,0,TRAIN
24,0,6,9.2,104,5.03,10.0,3,14,108,8.89,1,TRAIN
26,0,2,8.38,43,4.08,10.0,3,5,112,9.33,0,TRAIN
44,1,1,2.22,110,6.57,4.8,0,40,130,4.95,0,TRAIN
34,1,6,9.36,56,4.19,10.0,4,97,239,10.0,0,TRAIN
56,1,3,6.4,37,7.22,7.49,1,116,187,8.35,0,TRAIN
51,0,5,3.41,89,5.24,6.08,0,54,263,5.47,0,TRAIN
30,0,5,4.18,94,7.83,5.82,2,79,265,7.29,0,TRAIN
26,1,0,9.19,7,7.99,10.0,0,22,192,10.0,0,TRAIN
24,1,7,6.08,89,7.71,5.24,0,94,281,5.85,0,TRAIN
33,1,0,1.15,18,6.05,3.06,2,32,81,3.25,0,TRAIN
31,0,0,9.12,40,5.23,10.0,1,14,189,10.0,0,TRAIN
30,2,1,3.27,113,7.87,5.72,0,42,282,5.48,0,TRAIN
33,1,7,3.7,13,4.13,3.57,1,90,291,3.26,0,TRAIN
50,1,0,4.69,56,7.7,8.66,0,9,267,8.72,0,TRAIN
56,0,5,1.89,80,4.68,3.45,1,84,105,4.8,0,TRAIN
52,1,0,5.76,69,7.91,5.72,1,79,25,6.08,0,TRAIN
26,1,4,8.66,39,6.22,10.0,1,92,224,8.89,0,TRAIN
41,0,2,1.98,99,5.0,2.45,0,45,33,1.86,0,TRAIN
37,1,1,4.69,68,6.21,8.02,0,35,22,7.28,0,TRAIN
40,1,3,8.6,61,6.71,8.82,0,104,178,7.8,0,TRAIN
43,1,5,9.09,34,5.05,9.1,0,0,61,9.01,0,TRAIN
40,1,1,4.74,42,5.38,6.37,4,117,123,4.56,0,TRAIN
29,0,3,1.97,86,6.29,2.21,1,77,26,2.94,0,TRAIN
44,0,5,2.12,39,6.5,3.09,4,75,104,3.33,0,TRAIN
29,1,6,2.56,72,8.81,3.9,3,48,289,3.02,0,TRAIN
45,0,0,2.51,76,6.38,2.66,4,2,120,2.43,0,TRAIN
21,0,7,2.96,19,6.51,5.02,2,73,202,5.21,0,TRAIN
20,0,7,9.81,63,7.34,10.0,0,112,96,10.0,1,TRAIN
41,0,1,5.89,34,7.07,9.6,1,54,61,8.68,0,TRAIN
59,2,0,9.24,19,6.37,9.14,3,91,120,10.0,0,TRAIN
51,0,3,9.34,108,7.26,10.0,1,52,224,10.0,1,TRAIN
27,1,7,5.72,116,8.92,9.49,1,21,108,7.8,0,TRAIN
26,0,5,5.02,82,7.15,6.21,2,38,201,5.79,0,TRAIN
48,1,7,3.1,61,7.45,3.64,0,37,285,3.33,0,TRAIN
31,0,7,3.31,108,6.43,6.79,0,58,188,7.88,0,TRAIN
43,2,0,5.5,29,5.48,6.65,4,59,207,7.29,0,TRAIN
23,0,1,5.15,87,8.64,6.39,4,86,247,6.4,0,TRAIN
20,1,5,4.56,112,6.97,7.43,0,111,270,6.04,0,TRAIN
46,1,7,2.84,97,7.61,3.05,1,48,288,3.69,0,TRAIN
30,0,3,5.47,89,4.68,8.31,2,74,80,7.57,0,TRAIN
54,1,3,2.95,13,8.08,3.95,2,48,240,3.71,0,TRAIN
45,0,5,1.62,107,5.34,4.61,1,39,202,5.43,0,TRAIN
42,0,3,4.38,84,4.39,7.34,3,87,189,6.36,0,TRAIN
54,0,3,4.51,22,8.45,8.0,1,64,256,8.93,0,TRAIN
49,1,0,8.73,60,7.51,10.0,4,18,232,9.39,0,TRAIN
55,1,5,3.37,54,7.2,6.58,0,71,250,7.65,0,TRAIN
57,1,4,2.01,59,8.4,1.83,2,83,262,4.43,0,TRAIN
18,1,5,9.06,74,7.59,8.62,1,12,152,8.32,0,TRAIN
25,0,4,6.67,65,5.69,8.06,4,103,287,8.68,0,TRAIN
46,1,5,3.67,90,8.63,2.82,0,19,40,3.72,0,TRAIN
40,0,7,5.68,63,7.44,7.76,1,115,79,7.9,0,TRAIN
59,0,4,2.16,62,5.09,2.7,0,92,77,2.39,0,TRAIN
30,0,6,7.86,101,8.68,10.0,1,116,254,10.0,0,TRAIN
32,1,6,7.48,100,7.31,10.0,0,55,148,10.0,1,TRAIN
38,0,2,8.21,29,4.86,10.0,2,43,244,9.95,0,TRAIN
56,1,2,5.88,112,4.91,10.0,4,16,204,9.37,0,TRAIN
46,1,0,4.88,25,5.58,6.72,1,82,231,7.38,0,TRAIN
20,1,0,1.92,23,7.73,1.46,4,86,72,1.71,0,TRAIN
40,0,3,2.53,69,6.39,3.12,2,118,200,3.55,0,TRAIN
54,1,7,3.43,112,8.14,6.71,0,17,132,6.94,0,TRAIN
43,1,0,8.58,67,8.96,10.0,4,88,190,9.86,0,TRAIN
47,1,6,2.96,7,5.21,1.26,3,25,195,2.44,0,TRAIN
55,1,3,2.08,117,4.75,4.65,3,10,220,4.81,0,TRAIN
47,1,6,8.54,49,6.93,10.0,1,6,171,10.0,0,TRAIN
24,0,3,3.16,108,4.7,5.49,1,45,26,6.55,0,TRAIN
44,0,1,9.65,22,7.11,10.0,1,103,59,10.0,0,TRAIN
21,0,1,5.3,11,6.69,5.07,2,74,155,4.62,0,TRAIN
48,0,0,1.61,112,4.1,4.56,3,110,138,4.23,0,TRAIN
34,0,4,7.23,58,6.1,10.0,1,100,227,9.46,1,TRAIN
20,1,4,5.51,23,8.55,6.09,1,43,135,4.99,0,TRAIN
21,1,2,7.51,17,8.96,7.81,0,37,206,7.92,0,TRAIN
25,1,2,5.84,65,7.53,9.82,0,103,238,9.54,0,TRAIN
25,0,2,7.4,88,6.82,8.43,3,30,69,7.95,0,TRAIN
51,1,7,2.01,89,7.3,2.15,4,100,160,1.0,0,TRAIN
29,1,5,7.94,89,7.09,10.0,1,94,169,9.19,1,TRAIN
30,0,1,7.81,57,8.35,10.0,0,64,119,7.86,0,TRAIN
30,0,3,1.12,13,8.77,1.82,3,70,204,2.59,0,TRAIN
25,1,1,1.02,89,5.11,4.09,3,14,173,3.72,0,TRAIN
26,0,7,7.33,72,7.66,10.0,3,17,252,7.06,0,TRAIN
21,1,0,6.54,73,8.42,8.69,3,75,187,10.0,0,TRAIN
57,1,1,6.95,6,8.88,9.57,4,65,249,9.15,0,TRAIN
51,2,2,6.69,96,8.09,9.77,4,117,28,9.78,0,TRAIN
43,0,3,1.57,67,5.03,2.63,3,20,55,4.09,0,TRAIN
49,1,3,8.07,64,4.76,10.0,4,82,166,10.0,0,TRAIN
38,1,1,4.34,78,8.21,6.43,0,102,205,6.45,0,TRAIN
30,0,4,1.91,34,7.18,2.24,2,62,104,2.94,0,TRAIN
47,0,6,6.38,112,6.78,10.0,1,110,252,9.73,0,TRAIN
25,2,0,5.89,42,5.19,7.91,3,98,41,7.27,0,TRAIN
27,0,0,5.1,103,5.35,7.31,0,68,222,6.93,0,TRAIN
21,0,4,3.31,22,7.38,4.67,2,65,209,5.14,0,TRAIN
52,1,4,6.6,53,6.34,8.08,0,39,280,6.62,0,TRAIN
24,0,4,4.36,84,5.76,8.78,0,65,26,10.0,0,TRAIN
55,0,2,8.54,49,6.7,10.0,4,99,37,10.0,1,TRAIN
20,1,1,1.39,17,7.41,3.49,2,77,113,3.55,0,TRAIN
50,0,6,6.58,109,8.82,9.31,4,104,286,8.54,0,TRAIN
20,1,5,8.21,13,7.75,9.56,4,66,23,10.0,0,TRAIN
21,0,0,5.61,21,8.3,6.73,3,33,232,6.48,0,TRAIN
29,1,1,5.59,94,6.16,5.98,4,79,135,4.11,0,TRAIN
51,1,3,7.58,46,4.22,9.29,1,84,228,9.21,0,TRAIN
18,1,1,5.4,76,8.08,7.7,4,2,62,6.18,0,TRAIN
44,1,1,3.2,70,4.33,6.54,4,29,123,7.71,0,TRAIN
20,1,1,4.36,4,8.92,4.52,2,90,61,3.58,0,TRAIN
28,0,3,9.53,64,4.83,10.0,2,21,52,9.22,0,TRAIN
26,0,7,7.1,116,6.08,10.0,3,76,155,9.77,1,TRAIN
32,0,2,5.52,81,7.67,7.08,4,114,101,7.35,0,TRAIN
55,1,5,7.26,33,5.01,6.35,4,9,288,6.27,0,TRAIN
48,1,1,4.79,72,5.59,5.98,3,103,262,7.36,0,TRAIN
35,0,3,4.13,84,4.65,7.25,2,90,180,8.04,0,TRAIN
48,2,2,8.4,49,8.48,7.42,0,80,245,7.41,0,TRAIN
57,1,0,6.04,68,7.7,8.52,0,65,207,9.45,0,TRAIN
32,0,0,7.25,70,7.88,10.0,2,60,73,9.2,0,TRAIN
57,0,0,6.79,10,7.05,7.25,4,83,183,5.95,0,TRAIN
28,0,2,2.03,95,5.49,2.7,3,61,284,4.86,0,TRAIN
40,0,2,4.63,39,4.96,7.4,0,66,149,6.95,0,TRAIN
31,1,0,4.53,40,5.13,7.11,2,111,239,7.77,0,TRAIN
35,0,0,8.95,55,5.05,10.0,2,57,111,10.0,1,TRAIN
25,2,4,7.87,110,7.43,10.0,0,115,93,9.66,0,TRAIN
41,1,1,9.68,74,7.76,10.0,1,86,80,10.0,1,TRAIN
48,0,7,6.55,45,7.78,8.03,4,102,87,7.16,0,TRAIN
25,1,4,4.55,40,4.28,3.59,2,19,291,3.09,0,TRAIN
38,0,6,3.27,62,5.59,4.26,2,71,120,4.74,0,TRAIN
45,1,5,6.95,45,5.67,9.69,1,74,232,10.0,0,TRAIN
37,0,5,3.55,110,6.19,7.77,4,97,103,7.69,0,TRAIN
43,1,3,8.54,63,6.74,10.0,1,88,42,10.0,0,TRAIN
21,2,5,1.48,42,9.0,1.49,1,69,237,1.0,0,TRAIN
43,0,2,6.54,15,6.76,6.56,3,80,46,6.12,0,TRAIN
30,0,6,4.91,105,5.23,7.38,4,116,172,6.49,0,TRAIN
29,0,1,6.92,61,4.34,10.0,4,106,82,10.0,0,TRAIN
29,1,0,7.7,68,8.33,8.97,0,75,255,7.94,0,TRAIN
34,1,4,4.17,72,7.46,6.01,1,46,131,3.51,0,TRAIN
37,0,2,9.07,62,8.44,10.0,4,102,140,10.0,0,TRAIN
30,1,0,4.21,110,8.52,8.25,3,35,182,8.94,0,TRAIN
26,1,4,2.49,119,5.18,6.85,2,68,246,4.91,0,TRAIN
50,1,5,7.76,102,8.36,10.0,1,79,43,10.0,0,TRAIN
30,1,3,4.32,34,7.18,6.57,1,26,106,8.4,0,TRAIN
36,1,1,5.89,65,6.82,7.14,0,18,110,5.32,0,TRAIN
57,0,0,4.49,26,7.77,4.74,4,55,254,4.0,0,TRAIN
34,1,3,8.7,69,8.37,10.0,0,56,220,9.18,0,TRAIN
32,1,3,9.58,67,4.93,10.0,2,51,220,9.44,0,TRAIN
22,2,5,1.28,93,6.7,1.0,0,15,21,1.0,0,TRAIN
36,0,1,7.66,114,8.65,10.0,2,44,91,10.0,1,TRAIN
59,0,7,3.66,89,6.2,3.96,1,18,62,4.14,0,TRAIN
56,0,4,6.52,103,8.07,7.55,2,97,56,8.17,0,TRAIN
37,1,2,8.7,92,4.16,10.0,3,113,96,10.0,1,TRAIN
49,0,7,6.77,88,6.73,9.63,2,70,147,8.78,1,TRAIN
40,0,0,4.58,52,4.12,4.18,2,27,61,3.68,0,TRAIN
41,0,0,1.04,31,8.83,1.0,1,9,34,1.67,0,TRAIN
29,0,1,2.79,70,7.53,2.6,4,45,174,1.07,0,TRAIN
31,0,4,2.82,45,5.09,1.84,2,85,150,2.0,0,TRAIN
20,1,6,1.56,70,6.76,4.86,4,24,285,5.39,0,TRAIN
37,1,7,5.65,16,7.15,4.9,0,99,60,4.64,0,TRAIN
27,0,7,7.33,68,8.47,10.0,2,75,295,9.76,0,TRAIN
58,1,0,1.08,106,6.04,3.17,3,8,51,3.28,0,TRAIN
58,0,1,7.81,5,5.36,8.78,4,13,122,6.75,0,TRAIN
32,0,3,3.28,4,7.86,4.78,1,58,114,4.7,0,TRAIN
22,1,7,3.95,17,4.66,4.39,0,101,205,6.4,0,TRAIN
32,1,2,6.35,1,6.1,7.48,4,25,149,7.73,0,TRAIN
59,0,0,1.75,49,6.26,2.81,1,56,239,3.42,0,TRAIN
59,1,2,6.65,41,8.69,7.7,4,40,235,9.28,0,TRAIN
41,0,4,4.14,68,7.63,6.25,2,106,146,7.24,0,TRAIN
45,0,4,4.78,5,7.4,7.12,4,38,280,7.36,0,TRAIN
37,0,3,4.12,37,6.57,6.52,4,32,124,8.23,0,TRAIN
38,0,0,3.95,14,8.96,4.49,2,115,238,3.91,0,TRAIN
26,0,6,7.29,30,6.01,9.71,2,21,205,9.3,0,TRAIN
56,0,1,6.36,71,5.46,9.6,1,92,294,9.82,0,TRAIN
26,0,6,8.34,21,4.31,10.0,0,27,293,10.0,0,TRAIN
49,1,6,5.28,78,5.31,7.06,3,78,255,7.67,0,TRAIN
22,0,2,4.21,16,4.88,5.45,2,114,136,6.64,0,TRAIN
54,1,5,3.07,75,7.1,5.98,2,66,255,5.63,0,TRAIN
42,1,7,9.95,101,5.01,10.0,2,7,39,9.9,1,TRAIN
58,0,5,4.32,45,5.16,4.87,3,115,269,4.92,0,TRAIN
47,0,0,9.5,15,5.05,10.0,0,100,86,9.76,0,TRAIN
43,1,3,7.25,110,7.87,10.0,2,110,35,10.0,0,TRAIN
23,1,5,8.48,89,7.95,10.0,3,106,176,9.39,0,TRAIN
18,0,5,3.08,86,8.41,3.86,0,62,229,3.69,0,TRAIN
37,0,2,7.12,83,7.87,10.0,2,60,149,10.0,1,TRAIN
42,1,1,7.41,87,5.45,10.0,1,110,59,8.64,0,TRAIN
41,0,3,3.47,17,6.8,2.06,4,118,77,1.75,0,TRAIN
37,0,7,4.11,57,7.85,5.19,0,50,80,4.1,0,TRAIN
44,0,5,7.26,81,6.52,6.77,3,57,77,6.57,0,TRAIN
55,0,7,7.66,80,4.71,10.0,4,25,203,9.94,0,TRAIN
34,1,2,2.13,14,6.34,4.32,4,97,265,1.59,0,TRAIN
58,0,2,5.89,2,5.53,6.8,0,102,247,7.55,0,TRAIN
53,0,7,2.91,43,6.13,1.7,1,21,34,1.0,0,TRAIN
44,0,5,3.34,91,7.06,5.42,1,72,21,4.64,0,TRAIN
35,1,2,2.08,112,8.75,3.74,1,77,211,3.62,0,TRAIN
25,1,6,5.36,83,5.11,8.5,4,10,223,8.78,0,TRAIN
48,1,1,1.7,2,8.98,1.8,3,50,219,1.57,0,TRAIN
36,0,3,5.71,84,5.72,8.65,3,42,95,8.32,0,TRAIN
31,1,7,6.17,34,5.84,6.51,3,89,255,5.97,0,TRAIN
48,1,5,7.97,99,5.72,9.8,3,108,190,10.0,0,TRAIN
38,1,5,8.11,23,7.13,9.2,0,62,88,10.0,0,TRAIN
43,0,1,5.59,100,6.88,8.55,4,114,55,7.74,0,TRAIN
27,2,0,1.49,26,8.2,3.39,1,89,81,3.31,0,TRAIN
50,0,2,8.9,81,4.49,10.0,0,22,41,9.03,0,TRAIN
41,1,1,2.41,22,7.23,2.71,1,25,67,2.8,0,TRAIN
37,1,4,5.89,82,6.01,7.54,2,93,209,6.4,0,TRAIN
34,0,0,4.92,39,6.49,6.6,1,59,274,5.68,0,TRAIN
52,0,4,6.11,42,4.75,6.23,1,92,211,7.08,0,TRAIN
32,1,5,8.77,117,6.22,10.0,3,83,251,10.0,0,TRAIN
31,1,3,2.85,20,5.17,2.98,2,42,246,4.45,0,TRAIN
21,0,7,4.89,6,6.22,4.29,4,105,26,3.95,0,TRAIN
18,0,0,7.7,23,5.31,10.0,2,3,155,9.86,0,TRAIN
26,0,6,9.09,82,7.29,10.0,1,59,80,10.0,1,TRAIN
20,0,5,6.54,58,6.48,6.54,3,76,93,6.31,0,TRAIN
30,0,7,6.71,108,4.51,7.52,0,60,118,9.25,0,TRAIN
48,1,1,6.48,113,4.37,9.69,2,32,21,8.54,0,TRAIN
54,1,2,3.71,97,5.06,4.21,2,95,264,4.16,0,TRAIN
30,1,4,1.69,41,4.84,1.0,3,66,82,1.37,0,TRAIN
20,0,5,6.94,114,5.48,9.15,1,36,241,8.14,0,TRAIN
19,1,7,7.22,43,5.35,7.76,4,93,203,7.22,0,TRAIN
57,1,4,9.67,87,4.05,10.0,4,55,239,9.68,1,TRAIN
41,1,5,2.43,98,4.42,2.21,2,91,135,2.62,0,TRAIN
22,0,7,6.73,92,8.98,10.0,3,46,128,10.0,0,TRAIN
19,1,7,7.9,46,8.4,10.0,1,85,255,8.99,1,TRAIN
29,1,3,7.09,42,5.48,10.0,0,55,294,9.79,0,TRAIN
18,1,6,5.67,60,7.07,8.95,4,62,82,9.3,0,TRAIN
20,1,7,3.89,51,8.61,7.0,3,9,203,5.25,0,TRAIN
38,0,2,1.97,17,7.6,4.2,2,43,276,4.43,0,TRAIN
26,0,1,2.06,96,7.51,4.61,1,17,190,3.65,0,TRAIN
38,0,6,3.3,75,4.6,4.42,2,0,205,4.92,0,TRAIN
18,0,1,3.08,99,7.09,5.33,2,7,134,4.11,0,TRAIN
55,0,3,4.43,63,7.28,7.32,2,37,31,8.16,0,TRAIN
19,1,7,8.63,53,7.06,10.0,0,22,169,10.0,1,TRAIN
44,1,0,9.38,94,8.16,10.0,0,39,224,9.78,1,TRAIN
29,1,7,5.17,35,8.07,7.67,1,80,128,6.95,0,TRAIN
46,1,6,9.02,95,5.5,10.0,3,18,155,10.0,1,TRAIN
48,1,1,2.82,26,5.46,3.99,4,59,176,3.63,0,TRAIN
22,1,7,9.31,105,7.1,10.0,1,72,140,10.0,1,TRAIN
34,0,3,4.37,86,5.95,5.7,0,58,92,5.05,0,TRAIN
39,1,7,3.58,7,4.32,2.41,4,47,87,4.19,0,TRAIN
48,1,3,2.14,52,8.76,4.02,2,98,53,4.28,0,TRAIN
42,1,5,8.49,20,4.34,10.0,0,78,127,9.45,0,TRAIN
25,0,1,2.23,17,5.08,2.21,2,90,288,2.54,0,TRAIN
48,0,1,6.05,35,6.19,7.89,1,47,278,9.02,0,TRAIN
37,0,2,9.25,107,8.97,10.0,2,53,221,10.0,1,TRAIN
28,0,1,1.26,39,8.04,1.0,0,111,82,1.21,0,TRAIN
49,0,2,1.63,82,7.93,5.37,2,66,154,5.43,0,TRAIN
48,0,2,3.83,75,8.18,7.22,1,11,259,6.64,0,TRAIN
59,1,1,4.24,39,7.13,5.63,2,109,47,6.15,0,TRAIN
50,0,6,3.33,112,6.25,4.32,0,88,76,5.75,0,TRAIN
31,1,5,9.3,7,7.22,10.0,3,51,139,8.75,0,TRAIN
23,0,1,6.37,18,5.41,8.02,0,59,196,8.05,0,TRAIN
43,1,1,9.12,47,7.63,8.05,4,1,30,7.31,0,TRAIN
48,0,6,1.97,88,5.51,2.1,1,83,207,1.0,0,TRAIN
55,1,3,9.75,113,6.21,10.0,2,26,238,10.0,1,TRAIN
27,0,0,9.39,11,7.61,10.0,0,49,169,9.3,0,TRAIN
18,0,4,9.73,110,5.69,10.0,4,39,154,10.0,1,TRAIN
31,0,0,2.8,30,7.17,3.95,1,106,131,4.71,0,TRAIN
32,0,4,3.59,57,5.04,5.67,4,50,276,5.69,0,TRAIN
26,1,3,1.83,69,4.86,1.87,4,104,136,2.19,0,TRAIN
49,2,4,4.66,104,6.49,8.47,4,119,294,8.46,0,TRAIN
51,1,0,6.5,60,7.71,10.0,2,94,125,10.0,0,TRAIN
49,1,1,5.73,10,7.41,8.01,4,90,118,7.14,0,TRAIN
38,1,2,9.13,101,7.29,10.0,0,37,85,10.0,0,TRAIN
28,0,5,3.14,65,8.05,3.05,4,57,228,2.83,0,TRAIN
37,0,3,1.75,2,6.39,3.43,0,86,247,4.89,0,TRAIN
20,2,2,3.4,4,8.79,4.09,2,117,110,3.2,0,TRAIN
46,2,0,3.84,27,5.94,6.54,4,86,179,5.59,0,TRAIN
47,0,3,3.92,56,5.31,4.95,4,15,265,4.12,0,TRAIN
37,1,6,8.4,88,8.48,10.0,2,50,117,10.0,1,TRAIN
47,2,2,2.2,106,7.04,4.83,0,79,35,3.8,0,TRAIN
